Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
658,00:00:21.955,0.05138888888888888,0.060085669781931465,0.020638629283489095,0.0734423676012461
659,00:00:21.989,0.14225077881619938,0.12231308411214953,0.05327102803738318,0.25116822429906543
660,00:00:22.022,0.03515057113187954,0.03208722741433022,0.013940809968847351,0.05942367601246106
661,00:00:22.055,0.02072949117341641,0.016394080996884736,0.008294392523364487,0.0375
662,00:00:22.089,0.0908618899273105,0.07710280373831775,0.03364485981308411,0.1618380062305296
663,00:00:22.122,0.18351505711318794,0.14848130841121496,0.06876947040498442,0.3332943925233645
664,00:00:22.155,0.13726635514018692,0.1125,0.048559190031152645,0.2507398753894081
665,00:00:22.189,0.05600986500519211,0.0344626168224299,0.014602803738317757,0.11896417445482867
666,00:00:22.222,0.11988577362409136,0.09906542056074766,0.03975856697819315,0.22083333333333333
667,00:00:22.256,0.14427570093457945,0.1133956386292835,0.0515576323987539,0.26787383177570095
668,00:00:22.289,0.12296209761163034,0.09536604361370717,0.04092679127725857,0.23259345794392525
669,00:00:22.322,0.03085410176531672,0.02881619937694704,0.011409657320872273,0.052336448598130844
670,00:00:22.356,0.1710539979231568,0.13173676012461058,0.06503115264797507,0.3163940809968847
671,00:00:22.389,0.4310228452751817,0.28407320872274144,0.2371495327102804,0.7718457943925233
672,00:00:22.422,0.031334371754932505,0.029205607476635514,0.018925233644859814,0.04587227414330218
673,00:00:22.456,0.012954309449636553,0.011487538940809968,0.007320872274143302,0.020054517133956385
674,00:00:22.489,0.0005192107995846315,3.8940809968847354e-05,0.001207165109034268,0.00031152647975077883
675,00:00:22.523,0.00020768431983385254,3.8940809968847354e-05,0.00023364485981308412,0.00035046728971962614
676,00:00:22.556,0.0008047767393561787,0.00027258566978193146,0.00027258566978193146,0.001869158878504673
677,00:00:22.589,0.0304257528556594,0.02982866043613707,0.0014018691588785046,0.060046728971962615
678,00:00:22.623,0.030179127725856698,0.029789719626168224,0.0011682242990654205,0.05957943925233645
679,00:00:22.656,0.0005581516095534787,3.8940809968847354e-05,0.0011292834890965732,0.0005062305295950156
680,00:00:22.689,0.017445482866043614,0.020093457943925235,0.0005451713395638629,0.031697819314641745
681,00:00:22.723,0.00032450674974039456,3.8940809968847354e-05,0.00023364485981308412,0.0007009345794392523
682,00:00:22.756,0.016861370716510903,0.019275700934579438,0.00132398753894081,0.02998442367601246
683,00:00:22.789,0.0012980269989615783,0.00035046728971962614,0.001557632398753894,0.001985981308411215
684,00:00:22.823,0.003958982346832814,0.002102803738317757,0.002764797507788162,0.007009345794392523
685,00:00:22.856,0.06841900311526479,0.07114485981308412,0.03243769470404984,0.10167445482866043
686,00:00:22.890,0.00215472481827622,0.001557632398753894,0.0010124610591900312,0.003894080996884735
687,00:00:22.923,0.05302440290758048,0.04988317757009346,0.008060747663551401,0.10112928348909657
688,00:00:22.956,0.048818795430944965,0.0470404984423676,0.003309968847352025,0.09610591900311527
689,00:00:22.990,0.048637071651090345,0.04676791277258567,0.003115264797507788,0.09602803738317757
690,00:00:23.023,0.00019470404984423675,0.0,0.0,0.0005841121495327102
691,00:00:23.056,0.000843717549325026,0.0003894080996884735,0.0004283489096573209,0.0017133956386292835
692,00:00:23.090,0.031477154724818275,0.03637071651090343,0.004400311526479751,0.05366043613707165
693,00:00:23.123,0.02638888888888889,0.026285046728971962,0.003777258566978193,0.04910436137071651
694,00:00:23.156,0.02706386292834891,0.028271028037383177,0.003738317757009346,0.049182242990654206
695,00:00:23.190,0.016653686396677053,0.013045171339563863,0.002959501557632399,0.03395638629283489
696,00:00:23.223,0.03325545171339564,0.030490654205607478,0.003894080996884735,0.0653816199376947
697,00:00:23.257,0.030646417445482868,0.031347352024922115,0.0031931464174454827,0.057398753894080994
698,00:00:23.290,0.03003634475597092,0.03099688473520249,0.0029205607476635513,0.05619158878504673
699,00:00:23.323,0.029413291796469367,0.03119158878504673,0.0028426791277258567,0.05420560747663551
700,00:00:23.357,0.002725856697819315,0.001985981308411215,0.0016355140186915889,0.00455607476635514
701,00:00:23.390,0.002427310488058152,0.0015186915887850467,0.0013629283489096573,0.004400311526479751
702,00:00:23.423,0.018250259605399794,0.02001557632398754,0.0019470404984423676,0.03278816199376947
703,00:00:23.457,0.017873831775700937,0.020054517133956385,0.0017912772585669781,0.03177570093457944
704,00:00:23.490,0.07030114226375908,0.06226635514018691,0.013746105919003115,0.13489096573208723
705,00:00:23.524,0.0,0.0,0.0,0.0
706,00:00:23.557,0.0,0.0,0.0,0.0
707,00:00:23.590,0.0,0.0,0.0,0.0
708,00:00:23.624,2.056269470404984,0.4384735202492212,2.7347741433021806,2.9955607476635513
709,00:00:23.657,16.05514018691589,4.882866043613707,21.052803738317756,22.2297507788162
710,00:00:23.690,24.534423676012455,7.787616822429906,33.01978193146417,32.7958722741433
711,00:00:23.724,0.2886422637590862,0.20042834890965733,0.052336448598130844,0.6131619937694704
712,00:00:23.757,15.799909138110072,4.414953271028037,20.91113707165109,22.073637071651092
713,00:00:23.790,15.540083073727933,4.395443925233645,20.761954828660436,21.46285046728972
714,00:00:23.824,15.313616303219106,4.085669781931464,20.775506230529594,21.07967289719626
