IDs,Video,Resolution
NDARGM616DJC,/Volumes/methlab_data/HBN/EEG-ET/NDARGM616DJC/NDARGM616DJC_Video-TP_Samples_ET.mat,800600
NDARGM616DJC,/Volumes/methlab_data/HBN/EEG-ET/NDARGM616DJC/NDARGM616DJC_Video-WK_Samples_ET.mat,800600
NDARGN148MK2,/Volumes/methlab_data/HBN/EEG-ET/NDARGN148MK2/NDARGN148MK2_Video1_Samples_ET.mat,800600
NDARGN148MK2,/Volumes/methlab_data/HBN/EEG-ET/NDARGN148MK2/NDARGN148MK2_Video3_Samples_ET.mat,800600
NDARGN210CK7,/Volumes/methlab_data/HBN/EEG-ET/NDARGN210CK7/NDARGN210CK7_Video-DM_Samples_ET.mat,1440900
NDARGN210CK7,/Volumes/methlab_data/HBN/EEG-ET/NDARGN210CK7/NDARGN210CK7_Video-TP_Samples_ET.mat,1440900
NDARGN721GKT,/Volumes/methlab_data/HBN/EEG-ET/NDARGN721GKT/NDARGN721GKT_Video-DM_Samples_ET.mat,800600
NDARGN721GKT,/Volumes/methlab_data/HBN/EEG-ET/NDARGN721GKT/NDARGN721GKT_Video-FF_Samples_ET.mat,800600
NDARGN721GKT,/Volumes/methlab_data/HBN/EEG-ET/NDARGN721GKT/NDARGN721GKT_Video-TP_Samples_ET.mat,800600
NDARGN721GKT,/Volumes/methlab_data/HBN/EEG-ET/NDARGN721GKT/NDARGN721GKT_Video-WK_Samples_ET.mat,800600
NDARGN782BZN,/Volumes/methlab_data/HBN/EEG-ET/NDARGN782BZN/NDARGN782BZN_Video-DM_Samples_ET.mat,1440900
NDARGN782BZN,/Volumes/methlab_data/HBN/EEG-ET/NDARGN782BZN/NDARGN782BZN_Video-TP_Samples_ET.mat,1440900
NDARGN782BZN,/Volumes/methlab_data/HBN/EEG-ET/NDARGN782BZN/NDARGN782BZN_Video-WK_Samples_ET.mat,1440900
NDARGP132PYA,/Volumes/methlab_data/HBN/EEG-ET/NDARGP132PYA/NDARGP132PYA_Video-DM_Samples_ET.mat,800600
NDARGP132PYA,/Volumes/methlab_data/HBN/EEG-ET/NDARGP132PYA/NDARGP132PYA_Video-FF_Samples_ET.mat,800600
NDARGP132PYA,/Volumes/methlab_data/HBN/EEG-ET/NDARGP132PYA/NDARGP132PYA_Video-TP_Samples_ET.mat,800600
NDARGP132PYA,/Volumes/methlab_data/HBN/EEG-ET/NDARGP132PYA/NDARGP132PYA_Video-WK_Samples_ET.mat,800600
NDARGP191YHN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP191YHN/NDARGP191YHN_Video1_Samples_ET.mat,800600
NDARGP191YHN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP191YHN/NDARGP191YHN_Video2_Samples_ET.mat,800600
NDARGP191YHN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP191YHN/NDARGP191YHN_Video3_Samples_ET.mat,800600
NDARGP191YHN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP191YHN/NDARGP191YHN_Video4_Samples_ET.mat,800600
NDARGP984YLN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP984YLN/NDARGP984YLN_Video-DM_Samples_ET.mat,800600
NDARGP984YLN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP984YLN/NDARGP984YLN_Video-FF_Samples_ET.mat,800600
NDARGP984YLN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP984YLN/NDARGP984YLN_Video-TP_Samples_ET.mat,800600
NDARGP984YLN,/Volumes/methlab_data/HBN/EEG-ET/NDARGP984YLN/NDARGP984YLN_Video-WK_Samples_ET.mat,800600
NDARGR106TJB,/Volumes/methlab_data/HBN/EEG-ET/NDARGR106TJB/NDARGR106TJB_Video1_Samples_ET.mat,800600
NDARGR106TJB,/Volumes/methlab_data/HBN/EEG-ET/NDARGR106TJB/NDARGR106TJB_Video2_Samples_ET.mat,800600
NDARGR106TJB,/Volumes/methlab_data/HBN/EEG-ET/NDARGR106TJB/NDARGR106TJB_Video3_Samples_ET.mat,800600
NDARGR106TJB,/Volumes/methlab_data/HBN/EEG-ET/NDARGR106TJB/NDARGR106TJB_Video4_Samples_ET.mat,800600
NDARGR354WBH,/Volumes/methlab_data/HBN/EEG-ET/NDARGR354WBH/NDARGR354WBH_Video1_Samples_ET.mat,800600
NDARGR354WBH,/Volumes/methlab_data/HBN/EEG-ET/NDARGR354WBH/NDARGR354WBH_Video2_Samples_ET.mat,800600
NDARGR354WBH,/Volumes/methlab_data/HBN/EEG-ET/NDARGR354WBH/NDARGR354WBH_Video3_Samples_ET.mat,800600
NDARGR354WBH,/Volumes/methlab_data/HBN/EEG-ET/NDARGR354WBH/NDARGR354WBH_Video4_Samples_ET.mat,800600
NDARGR358FGC,/Volumes/methlab_data/HBN/EEG-ET/NDARGR358FGC/NDARGR358FGC_Video1_Samples_ET.mat,800600
NDARGR358FGC,/Volumes/methlab_data/HBN/EEG-ET/NDARGR358FGC/NDARGR358FGC_Video2_Samples_ET.mat,800600
NDARGR358FGC,/Volumes/methlab_data/HBN/EEG-ET/NDARGR358FGC/NDARGR358FGC_Video3_Samples_ET.mat,800600
NDARGR358FGC,/Volumes/methlab_data/HBN/EEG-ET/NDARGR358FGC/NDARGR358FGC_Video4_Samples_ET.mat,800600
NDARGR661YZG,/Volumes/methlab_data/HBN/EEG-ET/NDARGR661YZG/NDARGR661YZG_Video1_Samples_ET.mat,800600
NDARGR661YZG,/Volumes/methlab_data/HBN/EEG-ET/NDARGR661YZG/NDARGR661YZG_Video3_Samples_ET.mat,800600
NDARGR893PUA,/Volumes/methlab_data/HBN/EEG-ET/NDARGR893PUA/NDARGR893PUA_Video1_Samples_ET.mat,800600
NDARGR893PUA,/Volumes/methlab_data/HBN/EEG-ET/NDARGR893PUA/NDARGR893PUA_Video2_Samples_ET.mat,800600
NDARGR893PUA,/Volumes/methlab_data/HBN/EEG-ET/NDARGR893PUA/NDARGR893PUA_Video3_Samples_ET.mat,800600
NDARGR893PUA,/Volumes/methlab_data/HBN/EEG-ET/NDARGR893PUA/NDARGR893PUA_Video4_Samples_ET.mat,800600
NDARGT022BEW,/Volumes/methlab_data/HBN/EEG-ET/NDARGT022BEW/NDARGT022BEW_Video1_Samples_ET.mat,800600
NDARGT267UZR,/Volumes/methlab_data/HBN/EEG-ET/NDARGT267UZR/NDARGT267UZR_Video1_Samples_ET.mat,800600
NDARGT267UZR,/Volumes/methlab_data/HBN/EEG-ET/NDARGT267UZR/NDARGT267UZR_Video3_Samples_ET.mat,800600
NDARGT551AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARGT551AFK/NDARGT551AFK_Video1_Samples_ET.mat,800600
NDARGT551AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARGT551AFK/NDARGT551AFK_Video2_Samples_ET.mat,800600
NDARGT551AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARGT551AFK/NDARGT551AFK_Video3_Samples_ET.mat,800600
NDARGT551AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARGT551AFK/NDARGT551AFK_Video4_Samples_ET.mat,800600
NDARGT634DUJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGT634DUJ/NDARGT634DUJ_Video-DM_Samples_ET.mat,800600
NDARGT634DUJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGT634DUJ/NDARGT634DUJ_Video-FF_Samples_ET.mat,800600
NDARGT634DUJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGT634DUJ/NDARGT634DUJ_Video-TP_Samples_ET.mat,800600
NDARGT634DUJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGT634DUJ/NDARGT634DUJ_Video-WK_Samples_ET.mat,800600
NDARGT682ZWN,/Volumes/methlab_data/HBN/EEG-ET/NDARGT682ZWN/NDARGT682ZWN_Video1_Samples_ET.mat,800600
NDARGT682ZWN,/Volumes/methlab_data/HBN/EEG-ET/NDARGT682ZWN/NDARGT682ZWN_Video3_Samples_ET.mat,800600
NDARGU067HT7,/Volumes/methlab_data/HBN/EEG-ET/NDARGU067HT7/NDARGU067HT7_Video-DM_Samples_ET.mat,1440900
NDARGU067HT7,/Volumes/methlab_data/HBN/EEG-ET/NDARGU067HT7/NDARGU067HT7_Video-TP_Samples_ET.mat,1440900
NDARGU067HT7,/Volumes/methlab_data/HBN/EEG-ET/NDARGU067HT7/NDARGU067HT7_Video-WK_Samples_ET.mat,1440900
NDARGU126KC2,/Volumes/methlab_data/HBN/EEG-ET/NDARGU126KC2/NDARGU126KC2_Video-DM_Samples_ET.mat,1440900
NDARGU126KC2,/Volumes/methlab_data/HBN/EEG-ET/NDARGU126KC2/NDARGU126KC2_Video-TP_Samples_ET.mat,1440900
NDARGU126KC2,/Volumes/methlab_data/HBN/EEG-ET/NDARGU126KC2/NDARGU126KC2_Video-WK_Samples_ET.mat,1440900
NDARGU182ELW,/Volumes/methlab_data/HBN/EEG-ET/NDARGU182ELW/NDARGU182ELW_Video-DM_Samples_ET.mat,800600
NDARGU182ELW,/Volumes/methlab_data/HBN/EEG-ET/NDARGU182ELW/NDARGU182ELW_Video-FF_Samples_ET.mat,800600
NDARGU182ELW,/Volumes/methlab_data/HBN/EEG-ET/NDARGU182ELW/NDARGU182ELW_Video-TP_Samples_ET.mat,800600
NDARGU182ELW,/Volumes/methlab_data/HBN/EEG-ET/NDARGU182ELW/NDARGU182ELW_Video-WK_Samples_ET.mat,800600
NDARGU271CPG,/Volumes/methlab_data/HBN/EEG-ET/NDARGU271CPG/NDARGU271CPG_Video-DM_Samples_ET.mat,800600
NDARGU271CPG,/Volumes/methlab_data/HBN/EEG-ET/NDARGU271CPG/NDARGU271CPG_Video-FF_Samples_ET.mat,800600
NDARGU271CPG,/Volumes/methlab_data/HBN/EEG-ET/NDARGU271CPG/NDARGU271CPG_Video-TP_Samples_ET.mat,800600
NDARGU271CPG,/Volumes/methlab_data/HBN/EEG-ET/NDARGU271CPG/NDARGU271CPG_Video-WK_Samples_ET.mat,800600
NDARGU395RFP,/Volumes/methlab_data/HBN/EEG-ET/NDARGU395RFP/NDARGU395RFP_Video1_Samples_ET.mat,800600
NDARGU395RFP,/Volumes/methlab_data/HBN/EEG-ET/NDARGU395RFP/NDARGU395RFP_Video2_Samples_ET.mat,800600
NDARGU395RFP,/Volumes/methlab_data/HBN/EEG-ET/NDARGU395RFP/NDARGU395RFP_Video3_Samples_ET.mat,800600
NDARGU395RFP,/Volumes/methlab_data/HBN/EEG-ET/NDARGU395RFP/NDARGU395RFP_Video4_Samples_ET.mat,800600
NDARGU485JJA,/Volumes/methlab_data/HBN/EEG-ET/NDARGU485JJA/NDARGU485JJA_Video1_Samples_ET.mat,800600
NDARGU485JJA,/Volumes/methlab_data/HBN/EEG-ET/NDARGU485JJA/NDARGU485JJA_Video3_Samples_ET.mat,800600
NDARGU667MCK,/Volumes/methlab_data/HBN/EEG-ET/NDARGU667MCK/NDARGU667MCK_Video1_Samples_ET.mat,800600
NDARGU667MCK,/Volumes/methlab_data/HBN/EEG-ET/NDARGU667MCK/NDARGU667MCK_Video3_Samples_ET.mat,800600
NDARGU729WUR,/Volumes/methlab_data/HBN/EEG-ET/NDARGU729WUR/NDARGU729WUR_Video1_Samples_ET.mat,800600
NDARGU729WUR,/Volumes/methlab_data/HBN/EEG-ET/NDARGU729WUR/NDARGU729WUR_Video3_Samples_ET.mat,800600
NDARGU829GZ4,/Volumes/methlab_data/HBN/EEG-ET/NDARGU829GZ4/NDARGU829GZ4_Video-DM_Samples_ET.mat,1440900
NDARGU829GZ4,/Volumes/methlab_data/HBN/EEG-ET/NDARGU829GZ4/NDARGU829GZ4_Video-TP_Samples_ET.mat,1440900
NDARGU829GZ4,/Volumes/methlab_data/HBN/EEG-ET/NDARGU829GZ4/NDARGU829GZ4_Video-WK_Samples_ET.mat,1440900
NDARGV263ZRY,/Volumes/methlab_data/HBN/EEG-ET/NDARGV263ZRY/NDARGV263ZRY_Video-DM_Samples_ET.mat,1440900
NDARGV263ZRY,/Volumes/methlab_data/HBN/EEG-ET/NDARGV263ZRY/NDARGV263ZRY_Video-TP_Samples_ET.mat,1440900
NDARGV263ZRY,/Volumes/methlab_data/HBN/EEG-ET/NDARGV263ZRY/NDARGV263ZRY_Video-WK_Samples_ET.mat,1440900
NDARGV436PFT,/Volumes/methlab_data/HBN/EEG-ET/NDARGV436PFT/NDARGV436PFT_Video1_Samples_ET.mat,800600
NDARGV436PFT,/Volumes/methlab_data/HBN/EEG-ET/NDARGV436PFT/NDARGV436PFT_Video2_Samples_ET.mat,800600
NDARGV436PFT,/Volumes/methlab_data/HBN/EEG-ET/NDARGV436PFT/NDARGV436PFT_Video3_Samples_ET.mat,800600
NDARGV436PFT,/Volumes/methlab_data/HBN/EEG-ET/NDARGV436PFT/NDARGV436PFT_Video4_Samples_ET.mat,800600
NDARGV455JV1,/Volumes/methlab_data/HBN/EEG-ET/NDARGV455JV1/NDARGV455JV1_Video-DM_Samples_ET.mat,1440900
NDARGV455JV1,/Volumes/methlab_data/HBN/EEG-ET/NDARGV455JV1/NDARGV455JV1_Video-TP_Samples_ET.mat,1440900
NDARGV455JV1,/Volumes/methlab_data/HBN/EEG-ET/NDARGV455JV1/NDARGV455JV1_Video-WK_Samples_ET.mat,1440900
NDARGV948BFZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGV948BFZ/NDARGV948BFZ_Video1_Samples_ET.mat,800600
NDARGV948BFZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGV948BFZ/NDARGV948BFZ_Video2_Samples_ET.mat,800600
NDARGV948BFZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGV948BFZ/NDARGV948BFZ_Video3_Samples_ET.mat,800600
NDARGV948BFZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGV948BFZ/NDARGV948BFZ_Video4_Samples_ET.mat,800600
NDARGV956EGX,/Volumes/methlab_data/HBN/EEG-ET/NDARGV956EGX/NDARGV956EGX_Video1_Samples_ET.mat,800600
NDARGV956EGX,/Volumes/methlab_data/HBN/EEG-ET/NDARGV956EGX/NDARGV956EGX_Video3_Samples_ET.mat,800600
NDARGW180RV4,/Volumes/methlab_data/HBN/EEG-ET/NDARGW180RV4/NDARGW180RV4_Video-DM_Samples_ET.mat,1440900
NDARGW180RV4,/Volumes/methlab_data/HBN/EEG-ET/NDARGW180RV4/NDARGW180RV4_Video-TP_Samples_ET.mat,1440900
NDARGW180RV4,/Volumes/methlab_data/HBN/EEG-ET/NDARGW180RV4/NDARGW180RV4_Video-WK_Samples_ET.mat,1440900
NDARGW249GEJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGW249GEJ/NDARGW249GEJ_Video-DM_Samples_ET.mat,800600
NDARGW249GEJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGW249GEJ/NDARGW249GEJ_Video-FF_Samples_ET.mat,800600
NDARGW249GEJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGW249GEJ/NDARGW249GEJ_Video-TP_Samples_ET.mat,800600
NDARGW249GEJ,/Volumes/methlab_data/HBN/EEG-ET/NDARGW249GEJ/NDARGW249GEJ_Video-WK_Samples_ET.mat,800600
NDARGW362UJZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGW362UJZ/NDARGW362UJZ_Video1_Samples_ET.mat,800600
NDARGW362UJZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGW362UJZ/NDARGW362UJZ_Video3_Samples_ET.mat,800600
NDARGW404GJL,/Volumes/methlab_data/HBN/EEG-ET/NDARGW404GJL/NDARGW404GJL_Video1_Samples_ET.mat,800600
NDARGW404GJL,/Volumes/methlab_data/HBN/EEG-ET/NDARGW404GJL/NDARGW404GJL_Video3_Samples_ET.mat,800600
NDARGW450YUX,/Volumes/methlab_data/HBN/EEG-ET/NDARGW450YUX/NDARGW450YUX_Video-DM_Samples_ET.mat,1440900
NDARGW450YUX,/Volumes/methlab_data/HBN/EEG-ET/NDARGW450YUX/NDARGW450YUX_Video-TP_Samples_ET.mat,1440900
NDARGW450YUX,/Volumes/methlab_data/HBN/EEG-ET/NDARGW450YUX/NDARGW450YUX_Video-WK_Samples_ET.mat,1440900
NDARGX001CB1,/Volumes/methlab_data/HBN/EEG-ET/NDARGX001CB1/NDARGX001CB1_Video1_Samples_ET.mat,800600
NDARGX001CB1,/Volumes/methlab_data/HBN/EEG-ET/NDARGX001CB1/NDARGX001CB1_Video2_Samples_ET.mat,800600
NDARGX001CB1,/Volumes/methlab_data/HBN/EEG-ET/NDARGX001CB1/NDARGX001CB1_Video3_Samples_ET.mat,800600
NDARGX001CB1,/Volumes/methlab_data/HBN/EEG-ET/NDARGX001CB1/NDARGX001CB1_Video4_Samples_ET.mat,800600
NDARGX161LRM,/Volumes/methlab_data/HBN/EEG-ET/NDARGX161LRM/NDARGX161LRM_Video-DM_Samples_ET.mat,1440900
NDARGX161LRM,/Volumes/methlab_data/HBN/EEG-ET/NDARGX161LRM/NDARGX161LRM_Video-TP_Samples_ET.mat,1440900
NDARGX161LRM,/Volumes/methlab_data/HBN/EEG-ET/NDARGX161LRM/NDARGX161LRM_Video-WK_Samples_ET.mat,1440900
NDARGX173AC3,/Volumes/methlab_data/HBN/EEG-ET/NDARGX173AC3/NDARGX173AC3_Video1_Samples_ET.mat,800600
NDARGX173AC3,/Volumes/methlab_data/HBN/EEG-ET/NDARGX173AC3/NDARGX173AC3_Video2_Samples_ET.mat,800600
NDARGX173AC3,/Volumes/methlab_data/HBN/EEG-ET/NDARGX173AC3/NDARGX173AC3_Video3_Samples_ET.mat,800600
NDARGX173AC3,/Volumes/methlab_data/HBN/EEG-ET/NDARGX173AC3/NDARGX173AC3_Video4_Samples_ET.mat,800600
NDARGX443CEU,/Volumes/methlab_data/HBN/EEG-ET/NDARGX443CEU/NDARGX443CEU_Video1_Samples_ET.mat,800600
NDARGX443CEU,/Volumes/methlab_data/HBN/EEG-ET/NDARGX443CEU/NDARGX443CEU_Video3_Samples_ET.mat,800600
NDARGX443CEU,/Volumes/methlab_data/HBN/EEG-ET/NDARGX443CEU/NDARGX443CEU_Video4_Samples_ET.mat,800600
NDARGX583YNZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGX583YNZ/NDARGX583YNZ_Video1_Samples_ET.mat,800600
NDARGX583YNZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGX583YNZ/NDARGX583YNZ_Video2_Samples_ET.mat,800600
NDARGX583YNZ,/Volumes/methlab_data/HBN/EEG-ET/NDARGX583YNZ/NDARGX583YNZ_Video3_Samples_ET.mat,800600
NDARGX760NYV,/Volumes/methlab_data/HBN/EEG-ET/NDARGX760NYV/NDARGX760NYV_Video1_Samples_ET.mat,800600
NDARGX760NYV,/Volumes/methlab_data/HBN/EEG-ET/NDARGX760NYV/NDARGX760NYV_Video2_Samples_ET.mat,800600
NDARGX760NYV,/Volumes/methlab_data/HBN/EEG-ET/NDARGX760NYV/NDARGX760NYV_Video3_Samples_ET.mat,800600
NDARGX760NYV,/Volumes/methlab_data/HBN/EEG-ET/NDARGX760NYV/NDARGX760NYV_Video4_Samples_ET.mat,800600
NDARGY054ENV,/Volumes/methlab_data/HBN/EEG-ET/NDARGY054ENV/NDARGY054ENV_Video1_Samples_ET.mat,800600
NDARGY054ENV,/Volumes/methlab_data/HBN/EEG-ET/NDARGY054ENV/NDARGY054ENV_Video3_Samples_ET.mat,800600
NDARGY148EVU,/Volumes/methlab_data/HBN/EEG-ET/NDARGY148EVU/NDARGY148EVU_Video1_Samples_ET.mat,800600
NDARGY148EVU,/Volumes/methlab_data/HBN/EEG-ET/NDARGY148EVU/NDARGY148EVU_Video3_Samples_ET.mat,800600
NDARGY542TJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARGY542TJ5/NDARGY542TJ5_Video1_Samples_ET.mat,800600
NDARGY542TJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARGY542TJ5/NDARGY542TJ5_Video2_Samples_ET.mat,800600
NDARGY542TJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARGY542TJ5/NDARGY542TJ5_Video3_Samples_ET.mat,800600
NDARGY542TJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARGY542TJ5/NDARGY542TJ5_Video4_Samples_ET.mat,800600
NDARGY559UL3,/Volumes/methlab_data/HBN/EEG-ET/NDARGY559UL3/NDARGY559UL3_Video-DM_Samples_ET.mat,800600
NDARGY559UL3,/Volumes/methlab_data/HBN/EEG-ET/NDARGY559UL3/NDARGY559UL3_Video-FF_Samples_ET.mat,800600
NDARGY559UL3,/Volumes/methlab_data/HBN/EEG-ET/NDARGY559UL3/NDARGY559UL3_Video-TP_Samples_ET.mat,800600
NDARGY559UL3,/Volumes/methlab_data/HBN/EEG-ET/NDARGY559UL3/NDARGY559UL3_Video-WK_Samples_ET.mat,800600
NDARGY580WWL,/Volumes/methlab_data/HBN/EEG-ET/NDARGY580WWL/NDARGY580WWL_Video1_Samples_ET.mat,800600
NDARGY580WWL,/Volumes/methlab_data/HBN/EEG-ET/NDARGY580WWL/NDARGY580WWL_Video3_Samples_ET.mat,800600
NDARGY580WWL,/Volumes/methlab_data/HBN/EEG-ET/NDARGY580WWL/NDARGY580WWL_Video4_Samples_ET.mat,800600
NDARGY639ANB,/Volumes/methlab_data/HBN/EEG-ET/NDARGY639ANB/NDARGY639ANB_Video-DM_Samples_ET.mat,1440900
NDARGY639ANB,/Volumes/methlab_data/HBN/EEG-ET/NDARGY639ANB/NDARGY639ANB_Video-TP_Samples_ET.mat,1440900
NDARGY639ANB,/Volumes/methlab_data/HBN/EEG-ET/NDARGY639ANB/NDARGY639ANB_Video-WK_Samples_ET.mat,1440900
NDARGY959RN8,/Volumes/methlab_data/HBN/EEG-ET/NDARGY959RN8/NDARGY959RN8_Video-DM_Samples_ET.mat,800600
NDARGY959RN8,/Volumes/methlab_data/HBN/EEG-ET/NDARGY959RN8/NDARGY959RN8_Video-FF_Samples_ET.mat,800600
NDARGY959RN8,/Volumes/methlab_data/HBN/EEG-ET/NDARGY959RN8/NDARGY959RN8_Video-TP_Samples_ET.mat,800600
NDARGY959RN8,/Volumes/methlab_data/HBN/EEG-ET/NDARGY959RN8/NDARGY959RN8_Video-WK_Samples_ET.mat,800600
NDARGZ038DRL,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ038DRL/NDARGZ038DRL_Video1_Samples_ET.mat,800600
NDARGZ038DRL,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ038DRL/NDARGZ038DRL_Video2_Samples_ET.mat,800600
NDARGZ038DRL,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ038DRL/NDARGZ038DRL_Video3_Samples_ET.mat,800600
NDARGZ038DRL,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ038DRL/NDARGZ038DRL_Video4_Samples_ET.mat,800600
NDARGZ059UVR,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ059UVR/NDARGZ059UVR_Video1_Samples_ET.mat,800600
NDARGZ059UVR,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ059UVR/NDARGZ059UVR_Video3_Samples_ET.mat,800600
NDARGZ059UVR,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ059UVR/NDARGZ059UVR_Video4_Samples_ET.mat,800600
NDARGZ116HTR,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ116HTR/NDARGZ116HTR_Video-WK_Samples_ET.mat,800600
NDARGZ207NNA,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ207NNA/NDARGZ207NNA_Video1_Samples_ET.mat,800600
NDARGZ207NNA,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ207NNA/NDARGZ207NNA_Video2_Samples_ET.mat,800600
NDARGZ207NNA,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ207NNA/NDARGZ207NNA_Video3_Samples_ET.mat,800600
NDARGZ207NNA,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ207NNA/NDARGZ207NNA_Video4_Samples_ET.mat,800600
NDARGZ282DLD,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ282DLD/NDARGZ282DLD_Video1_Samples_ET.mat,800600
NDARGZ282DLD,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ282DLD/NDARGZ282DLD_Video2_Samples_ET.mat,800600
NDARGZ282DLD,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ282DLD/NDARGZ282DLD_Video3_Samples_ET.mat,800600
NDARGZ282DLD,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ282DLD/NDARGZ282DLD_Video4_Samples_ET.mat,800600
NDARGZ361JJ9,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ361JJ9/NDARGZ361JJ9_Video1_Samples_ET.mat,800600
NDARGZ361JJ9,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ361JJ9/NDARGZ361JJ9_Video2_Samples_ET.mat,800600
NDARGZ361JJ9,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ361JJ9/NDARGZ361JJ9_Video3_Samples_ET.mat,800600
NDARGZ361JJ9,/Volumes/methlab_data/HBN/EEG-ET/NDARGZ361JJ9/NDARGZ361JJ9_Video4_Samples_ET.mat,800600
NDARHA387FPM,/Volumes/methlab_data/HBN/EEG-ET/NDARHA387FPM/NDARHA387FPM_Video1_Samples_ET.mat,800600
NDARHA387FPM,/Volumes/methlab_data/HBN/EEG-ET/NDARHA387FPM/NDARHA387FPM_Video3_Samples_ET.mat,800600
NDARHA780UYE,/Volumes/methlab_data/HBN/EEG-ET/NDARHA780UYE/NDARHA780UYE_Video-WK_Samples_ET.mat,800600
NDARHB000YF8,/Volumes/methlab_data/HBN/EEG-ET/NDARHB000YF8/NDARHB000YF8_Video1_Samples_ET.mat,800600
NDARHB000YF8,/Volumes/methlab_data/HBN/EEG-ET/NDARHB000YF8/NDARHB000YF8_Video2_Samples_ET.mat,800600
NDARHB000YF8,/Volumes/methlab_data/HBN/EEG-ET/NDARHB000YF8/NDARHB000YF8_Video3_Samples_ET.mat,800600
NDARHB261JMG,/Volumes/methlab_data/HBN/EEG-ET/NDARHB261JMG/NDARHB261JMG_Video-DM_Samples_ET.mat,1440900
NDARHB261JMG,/Volumes/methlab_data/HBN/EEG-ET/NDARHB261JMG/NDARHB261JMG_Video-TP_Samples_ET.mat,1440900
NDARHB261JMG,/Volumes/methlab_data/HBN/EEG-ET/NDARHB261JMG/NDARHB261JMG_Video-WK_Samples_ET.mat,1440900
NDARHB764VZ2,/Volumes/methlab_data/HBN/EEG-ET/NDARHB764VZ2/NDARHB764VZ2_Video1_Samples_ET.mat,800600
NDARHB764VZ2,/Volumes/methlab_data/HBN/EEG-ET/NDARHB764VZ2/NDARHB764VZ2_Video3_Samples_ET.mat,800600
NDARHB772TE5,/Volumes/methlab_data/HBN/EEG-ET/NDARHB772TE5/NDARHB772TE5_Video1_Samples_ET.mat,800600
NDARHB772TE5,/Volumes/methlab_data/HBN/EEG-ET/NDARHB772TE5/NDARHB772TE5_Video2_Samples_ET.mat,800600
NDARHB772TE5,/Volumes/methlab_data/HBN/EEG-ET/NDARHB772TE5/NDARHB772TE5_Video3_Samples_ET.mat,800600
NDARHB993EV0,/Volumes/methlab_data/HBN/EEG-ET/NDARHB993EV0/NDARHB993EV0_Video1_Samples_ET.mat,800600
NDARHB993EV0,/Volumes/methlab_data/HBN/EEG-ET/NDARHB993EV0/NDARHB993EV0_Video3_Samples_ET.mat,800600
NDARHC287ZF4,/Volumes/methlab_data/HBN/EEG-ET/NDARHC287ZF4/NDARHC287ZF4_Video1_Samples_ET.mat,800600
NDARHC287ZF4,/Volumes/methlab_data/HBN/EEG-ET/NDARHC287ZF4/NDARHC287ZF4_Video2_Samples_ET.mat,800600
